port,hits
51001.0,42
3023.0,7
39282.0,7
39292.0,7
12549.0,10
46879.0,2
58934.0,4
55388.0,10
85.0,160
7779.0,66
15243.0,4
20001.0,114
13390.0,22
9191.0,127
53646.0,4
57634.0,14
57650.0,12
14111.0,4
33416.0,4
17664.0,15
48548.0,17
61000.0,39
58816.0,5
25131.0,3
46235.0,4
60100.0,13
33568.0,3
8554.0,215
8228.0,20
49152.0,422
5501.0,268
6719.0,20
39036.0,8
43862.0,9
43866.0,8
33418.0,8
43876.0,7
6894.0,17
12329.0,11
1583.0,53
40043.0,5
12194.0,8
40313.0,2
6285.0,16
58932.0,11
55850.0,6
58936.0,4
55828.0,7
55836.0,8
34390.0,9
36406.0,8
39209.0,2
51123.0,7
36678.0,5
48096.0,9
48112.0,13
48090.0,4
48094.0,2
6800.0,59
39202.0,9
8089.0,600
8005.0,239
19695.0,5
54798.0,5
55636.0,11
55644.0,10
55640.0,8
51826.0,4
44558.0,6
51838.0,4
44574.0,7
59758.0,11
16044.0,6
3009.0,7
58506.0,4
58520.0,5
58534.0,9
58504.0,10
58540.0,1
47046.0,5
40124.0,5
61644.0,1
60606.0,8
8118.0,253
53644.0,4
53624.0,6
1111.0,626
7788.0,316
53634.0,8
38344.0,8
8415.0,35
48734.0,11
5222.0,370
8416.0,38
50805.0,124
8418.0,45
8419.0,24
16524.0,5
4646.0,75
51922.0,93
53432.0,4
53446.0,3
8300.0,42
5101.0,55
54087.0,8
55863.0,16
34882.0,6
3368.0,19
8425.0,34
8421.0,39
5666.0,62
2351.0,13
39967.0,2
51832.0,10
61174.0,1
51846.0,8
33784.0,7
2858.0,4
19708.0,21
61295.0,15
29738.0,2
51106.0,24
31717.0,5
22183.0,2
43044.0,6
43056.0,7
35706.0,3
12440.0,9
35720.0,6
59304.0,11
59308.0,4
34690.0,12
59944.0,8
8424.0,52
24612.0,3
4080.0,134
15430.0,2
55374.0,5
55386.0,5
39040.0,6
40040.0,6
50011.0,88
13317.0,2
56531.0,6
39683.0,7
234.0,2
4001.0,145
44510.0,12
44526.0,16
44532.0,5
451.0,4
40022.0,58
39335.0,2
48506.0,9
48496.0,3
40993.0,2
64947.0,1
40671.0,6
39030.0,9
13318.0,2
62552.0,4
44026.0,8
44692.0,9
54103.0,4
8301.0,48
47768.0,7
8913.0,17
12365.0,8
3283.0,8
50510.0,4
13315.0,2
50522.0,6
8564.0,32
41434.0,9
51544.0,4
5253.0,36
5924.0,33
53028.0,11
5987.0,31
47924.0,7
8423.0,28
47944.0,7
47936.0,19
12364.0,12
45102.0,3
45084.0,7
45092.0,6
8530.0,46
53358.0,6
15347.0,4
43776.0,7
43788.0,13
42598.0,9
46208.0,6
46238.0,3
46224.0,15
13311.0,2
51592.0,8
51614.0,9
32801.0,3
51598.0,6
10024.0,104
52330.0,4
55350.0,14
2730.0,5
6102.0,37
39098.0,9
37522.0,9
37506.0,9
55470.0,11
42570.0,7
5904.0,75
8040.0,225
2455.0,195
12362.0,21
11022.0,44
13312.0,3
44928.0,7
50298.0,4
50668.0,3
50672.0,6
6646.0,55
12361.0,5
3307.0,88
21033.0,2
6741.0,20
2095.0,196
40272.0,4
39812.0,7
6651.0,17
49560.0,4
11770.0,19
8880.0,493
12363.0,4
39141.0,2
35174.0,6
39837.0,4
34538.0,6
39911.0,2
39069.0,3
62770.0,3
39637.0,2
63901.0,1
25412.0,3
8563.0,27
12162.0,12
2304.0,20
44072.0,6
21292.0,23
57645.0,1
34972.0,5
5040.0,28
59848.0,7
39866.0,9
4343.0,144
39295.0,3
39109.0,2
39461.0,2
37000.0,10
43372.0,7
48263.0,5
39267.0,7
3038.0,2
40428.0,8
12225.0,9
2375.0,1080
45628.0,8
54404.0,9
5971.0,29
24083.0,4
30281.0,23
60443.0,86
38206.0,8
6101.0,28
38144.0,9
52735.0,4
59324.0,7
39406.0,3
20212.0,17
44100.0,17
49703.0,3
55918.0,53
194.0,12
39404.0,10
39408.0,7
37232.0,6
3456.0,15
49054.0,5
39294.0,7
51080.0,137
41568.0,10
44340.0,22
58988.0,4
5016.0,38
10225.0,42
46586.0,5
46592.0,5
12360.0,15
64490.0,2
11055.0,18
49666.0,80
39455.0,5
50334.0,6
39663.0,3
1588.0,14
11896.0,19
63035.0,50
40058.0,9
37816.0,4
56176.0,4
51962.0,11
51974.0,9
39274.0,5
31955.0,2
5964.0,41
56074.0,9
63774.0,2
49782.0,5
63790.0,4
42552.0,5
42576.0,9
52822.0,8
65533.0,24
9393.0,33
36742.0,5
35568.0,5
36750.0,2
138.0,28
3340.0,13
47412.0,11
64610.0,2
40046.0,11
46855.0,2
52634.0,5
40054.0,10
12359.0,15
58923.0,6
43081.0,1
40080.0,6
40072.0,8
40076.0,5
52400.0,14
6239.0,18
49875.0,4
39712.0,9
37403.0,4
55127.0,4
36582.0,9
20182.0,4
52402.0,3
52408.0,4
4101.0,25
29840.0,18
63257.0,1
8414.0,76
38487.0,7
12457.0,14
5258.0,34
43434.0,10
43420.0,4
43436.0,2
42422.0,12
7337.0,35
38600.0,8
22206.0,17
45382.0,2
14043.0,2
8560.0,27
11240.0,28
34314.0,8
34328.0,2
4039.0,71
43112.0,3
53038.0,5
12417.0,11
15155.0,1
54962.0,5
37443.0,55
6767.0,26
41971.0,6
24642.0,6
55952.0,9
9110.0,55
38851.0,12
33755.0,57
33532.0,4
39567.0,3
50376.0,3
24443.0,12
4085.0,20
28015.0,122
37512.0,2
37528.0,7
39038.0,9
6403.0,25
46079.0,10
17780.0,12
3929.0,62
27005.0,3
51494.0,5
51482.0,15
5948.0,62
8821.0,19
20013.0,2
39523.0,2
3145.0,11
34820.0,6
4033.0,51
8600.0,28
40088.0,8
39238.0,6
3129.0,433
47398.0,9
64204.0,1
64192.0,1
64898.0,2
64904.0,2
64912.0,2
37655.0,7
50916.0,7
39257.0,4
53618.0,6
53620.0,9
16932.0,2
53630.0,4
39851.0,2
2087.0,357
17479.0,2
2177.0,11
3386.0,95
39198.0,3
18154.0,2
28626.0,2
29098.0,2
29090.0,2
49292.0,4
56344.0,6
49272.0,6
49276.0,10
43446.0,6
28632.0,2
45784.0,7
45768.0,6
39005.0,2
28646.0,2
5391.0,32
524.0,2
1112.0,44
36544.0,5
36550.0,3
1194.0,324
34460.0,6
16009.0,2
36560.0,7
9304.0,44
56666.0,12
8598.0,13
47214.0,8
8030.0,182
6522.0,39
48002.0,17
48016.0,3
48024.0,5
47998.0,7
46450.0,13
46452.0,9
46464.0,3
5311.0,12
39239.0,2
46458.0,4
46470.0,6
15459.0,4
48442.0,5
48444.0,2
48446.0,3
9591.0,34
6712.0,20
7047.0,109
25903.0,5
39289.0,4
6300.0,25
39383.0,4
39190.0,4
12423.0,14
4434.0,85
48062.0,11
48066.0,9
12377.0,18
59547.0,4
33389.0,130
139.0,143
52642.0,7
41068.0,3
41072.0,8
52828.0,8
12478.0,21
2443.0,173
51618.0,4
37952.0,8
5777.0,22
24138.0,61
36594.0,10
34182.0,12
39226.0,7
7989.0,30
34168.0,8
34194.0,8
26.0,56
39073.0,2
20547.0,216
39089.0,2
1600.0,3
44828.0,4
57874.0,2
57884.0,6
57886.0,7
7127.0,18
7495.0,16
593.0,19
40790.0,8
39169.0,2
39680.0,8
50992.0,7
37208.0,6
37212.0,7
22375.0,162
40039.0,6
39337.0,3
34894.0,8
34884.0,10
35690.0,4
35686.0,5
46547.0,4
6667.0,160
40356.0,13
7771.0,36
49434.0,5
49428.0,6
28055.0,2
37177.0,2
8429.0,32
8562.0,19
2023.0,32
35574.0,4
43728.0,5
39872.0,8
50526.0,13
40370.0,11
49158.0,39
50052.0,55
59192.0,6
59206.0,4
54614.0,6
59414.0,9
8092.0,205
34420.0,4
40624.0,7
43838.0,2
42901.0,8
59844.0,7
44044.0,9
34138.0,6
2366.0,6
53047.0,6
51404.0,5
51414.0,10
49878.0,5
21091.0,2
55710.0,3
35374.0,4
17123.0,2
35990.0,6
43294.0,6
26059.0,4
39634.0,7
8561.0,27
34376.0,11
41856.0,8
36251.0,5
39094.0,9
31974.0,7
3078.0,16
58088.0,8
58090.0,5
58144.0,6
53532.0,6
3382.0,67
1000.0,94
60007.0,13
10017.0,38
14184.0,7
52013.0,1
56576.0,6
41610.0,5
41620.0,7
33340.0,5
39203.0,2
13309.0,2
6666.0,189
48930.0,12
50997.0,68
48916.0,8
22900.0,4
52208.0,4
40604.0,6
40612.0,4
39973.0,2
40622.0,13
40610.0,10
59626.0,5
52212.0,8
540.0,6
40987.0,8
4020.0,51
41382.0,7
3700.0,21
60952.0,7
1723.0,629
8128.0,35
36760.0,7
36770.0,6
47443.0,4
4562.0,68
59810.0,5
46732.0,1
3388.0,364
63138.0,1
21483.0,5
1025.0,626
59808.0,16
32819.0,9
59802.0,4
54466.0,9
45006.0,7
45022.0,9
48904.0,11
8442.0,32
45290.0,3
45296.0,5
3197.0,2
13310.0,4
45304.0,10
12488.0,4
46168.0,9
46170.0,1
46186.0,7
39372.0,6
39441.0,2
57354.0,8
57370.0,6
39204.0,3
13305.0,2
56086.0,6
56106.0,6
6924.0,16
8032.0,70
37672.0,6
54040.0,6
39503.0,2
45451.0,1
45659.0,1
38693.0,7
21290.0,37
45013.0,1
45302.0,3
39975.0,3
54242.0,6
39750.0,11
39600.0,5
9170.0,33
6215.0,20
47758.0,13
8808.0,112
8444.0,131
30000.0,140
41410.0,10
38634.0,6
39488.0,10
13301.0,2
50216.0,92
20548.0,119
32933.0,2
55864.0,16
55868.0,9
55862.0,7
37476.0,7
39032.0,7
12539.0,4
39482.0,7
26475.0,4
13943.0,4
39028.0,5
33634.0,7
47500.0,14
57184.0,6
39391.0,3
7725.0,17
50058.0,5
50060.0,9
39356.0,10
39135.0,2
40050.0,13
16333.0,2
9050.0,155
11811.0,25
39705.0,3
34034.0,8
58746.0,4
58760.0,2
56323.0,6
12082.0,15
20217.0,2
54370.0,5
17778.0,83
13302.0,4
37606.0,7
5566.0,35
44784.0,6
39254.0,4
48402.0,10
15534.0,8
8110.0,54
4502.0,41
831.0,15
1184.0,4
18081.0,47
39676.0,18
53664.0,10
53678.0,8
35266.0,5
35270.0,8
35286.0,5
35296.0,5
47708.0,10
44158.0,6
33110.0,13
33126.0,9
44318.0,8
4072.0,31
44156.0,6
46268.0,7
12289.0,8
2129.0,2
44626.0,9
39477.0,2
8788.0,18
5909.0,59
50800.0,7
50796.0,6
8853.0,33
11363.0,66
62232.0,4
62246.0,2
46764.0,6
62262.0,2
20443.0,80
46404.0,7
12375.0,175
46774.0,3
8029.0,45
55354.0,7
46786.0,14
39874.0,6
60022.0,67
58824.0,6
48986.0,4
5430.0,22
27970.0,3
27980.0,2
58810.0,9
58798.0,3
52004.0,8
5384.0,13
39233.0,3
1733.0,4
60366.0,13
12241.0,11
36484.0,3
36470.0,6
36482.0,5
21308.0,9
6408.0,15
54555.0,4
37796.0,10
34752.0,5
44630.0,15
37780.0,6
37766.0,5
37794.0,3
44618.0,5
36566.0,1
28017.0,207
39868.0,9
5431.0,194
32793.0,7
49155.0,88
10800.0,172
39602.0,10
31495.0,5
44804.0,9
46134.0,10
39063.0,3
46122.0,6
9595.0,125
39447.0,3
38443.0,15
49156.0,92
33586.0,3
33512.0,5
53572.0,4
36864.0,5
32814.0,7
12110.0,4
52802.0,6
52818.0,6
8580.0,48
5933.0,24
39215.0,6
37915.0,6
40006.0,9
2878.0,18
32791.0,6
48116.0,13
39052.0,7
5679.0,27
50002.0,90
46856.0,4
5602.0,42
46866.0,9
52931.0,27
1200.0,197
50101.0,16
36118.0,10
50707.0,4
39307.0,3
29403.0,13
32774.0,8
43312.0,3
4150.0,196
44904.0,4
39951.0,2
32798.0,12
3391.0,169
38378.0,10
43430.0,6
43438.0,1
39348.0,6
50126.0,13
7776.0,59
39890.0,7
39886.0,4
6324.0,26
63386.0,2
666.0,28
41514.0,10
40522.0,7
42000.0,8
48608.0,5
48624.0,10
17852.0,3
46674.0,2
48008.0,4
9220.0,44
44788.0,17
45570.0,3
44802.0,7
58014.0,6
135.0,386
12500.0,16
28202.0,1
24455.0,2
28226.0,1
28087.0,4
54649.0,5
4081.0,116
16824.0,1
50272.0,7
50266.0,2
48492.0,3
13472.0,1
22619.0,8
41028.0,4
50294.0,18
50282.0,3
39193.0,3
40994.0,9
41026.0,7
31960.0,1
4190.0,95
53586.0,6
2633.0,2
54126.0,4
54128.0,7
54134.0,6
52390.0,21
9774.0,22
9994.0,32
9529.0,51
54438.0,3
14702.0,1
20222.0,54
62667.0,5
5136.0,53
43498.0,6
8891.0,37
50482.0,5
50466.0,7
28971.0,5
34216.0,4
34212.0,7
9498.0,21
3109.0,26
7057.0,28
40481.0,2
42838.0,4
38366.0,10
38360.0,8
21352.0,1
5400.0,58
53760.0,5
6660.0,16
57808.0,6
40546.0,8
17433.0,2
500.0,70
51796.0,6
53916.0,9
47178.0,4
47188.0,7
39642.0,6
17427.0,4
38870.0,10
40578.0,10
40582.0,7
29268.0,1
4172.0,62
39221.0,6
60662.0,4
18060.0,9
41022.0,19
59854.0,8
20022.0,52
47800.0,8
47816.0,16
6743.0,10
48348.0,9
38382.0,8
42744.0,7
42732.0,3
51872.0,8
51880.0,6
44964.0,6
46714.0,5
48150.0,5
51752.0,8
39550.0,5
13303.0,2
39532.0,12
51722.0,8
51738.0,8
8528.0,16
39106.0,5
3794.0,27
42958.0,5
42974.0,7
21932.0,1
17777.0,86
63378.0,1
4300.0,44
28144.0,3
40768.0,3
9643.0,114
39476.0,6
53354.0,5
50630.0,13
31202.0,1
35558.0,6
51092.0,4
7014.0,60
38426.0,9
38430.0,7
28233.0,10
35222.0,6
47826.0,6
42900.0,5
39845.0,2
92.0,25
39645.0,11
14243.0,163
15002.0,5
26735.0,4
51778.0,4
51786.0,4
56154.0,1
50174.0,7
38292.0,10
17062.0,1
1990.0,33
39939.0,2
45420.0,3
44980.0,8
45404.0,4
17810.0,3
4330.0,50
6644.0,27
13304.0,2
58392.0,18
13098.0,4
8833.0,50
35783.0,5
6751.0,19
44320.0,12
58440.0,5
33078.0,6
55808.0,8
55800.0,8
55790.0,4
59126.0,4
14210.0,1
14158.0,1
25429.0,3
39074.0,6
36552.0,11
13296.0,2
53274.0,5
39128.0,6
33120.0,8
20249.0,14
58476.0,8
6535.0,20
45186.0,3
4841.0,174
2403.0,58
57052.0,7
33302.0,8
33314.0,5
39902.0,6
13297.0,2
6330.0,18
34584.0,4
53710.0,4
39722.0,5
58530.0,5
38810.0,9
32776.0,55
32792.0,11
32788.0,8
9418.0,53
56635.0,4
9088.0,56
48372.0,9
39986.0,7
3061.0,16
12140.0,10
6505.0,30
15926.0,8
39139.0,3
38695.0,9
37386.0,7
4479.0,21
37378.0,14
59540.0,8
39420.0,8
5577.0,50
39903.0,4
39350.0,9
39100.0,3
3393.0,96
39862.0,4
46590.0,11
18038.0,9
63499.0,4
13298.0,3
16379.0,150
46906.0,8
46916.0,9
32507.0,4
13163.0,6
17167.0,4
50976.0,10
39607.0,4
39548.0,6
9030.0,88
48890.0,8
44764.0,6
39138.0,5
36147.0,5
56443.0,6
39693.0,3
3905.0,58
27003.0,9
40723.0,7
39646.0,8
46100.0,10
20027.0,5
45640.0,6
23615.0,4
33922.0,4
788.0,19
37898.0,6
39599.0,2
53998.0,3
39734.0,3
39039.0,3
54014.0,8
40424.0,15
19318.0,7
3341.0,18
42496.0,5
51248.0,8
51264.0,4
60752.0,11
51272.0,7
64123.0,4
59189.0,10
38264.0,12
47744.0,13
47782.0,6
47792.0,14
47718.0,5
47734.0,5
47756.0,5
27463.0,4
49754.0,11
35774.0,3
57746.0,6
57762.0,3
7537.0,28
19721.0,45
55842.0,4
33312.0,7
47298.0,5
47130.0,8
47132.0,8
64794.0,6
49364.0,5
47318.0,5
47304.0,12
4783.0,46
7666.0,25
46000.0,19
57756.0,6
49668.0,63
1775.0,5
12196.0,17
39522.0,6
17488.0,3
39530.0,13
58234.0,6
52026.0,9
6850.0,19
1436.0,6
7687.0,74
36571.0,1
8322.0,31
51168.0,5
51170.0,2
34146.0,4
12444.0,28
5093.0,42
46604.0,14
50940.0,5
43.0,30
55040.0,6
3167.0,9
5433.0,112
44910.0,47
56766.0,8
47176.0,8
47196.0,3
47182.0,4
47162.0,6
6558.0,19
46204.0,7
44874.0,5
46220.0,3
40844.0,16
122.0,16
37499.0,4
40492.0,9
47750.0,5
17600.0,4
32775.0,5
2557.0,4
31210.0,23
7460.0,25
50194.0,5
2556.0,11
5921.0,29
38030.0,10
42484.0,9
38046.0,8
50318.0,6
56804.0,6
50343.0,6
50003.0,67
56788.0,5
60778.0,10
60786.0,9
4324.0,15
40278.0,7
48867.0,13
41449.0,10
47206.0,7
34686.0,4
50696.0,5
43106.0,4
46044.0,5
4506.0,105
12453.0,17
40619.0,6
33876.0,10
1293.0,110
33886.0,5
14082.0,17
43070.0,4
22419.0,6
35532.0,5
35842.0,8
6252.0,20
36459.0,4
35156.0,9
38704.0,7
40398.0,10
54462.0,8
58174.0,7
59346.0,3
59354.0,7
39092.0,11
39080.0,13
24059.0,8
61222.0,4
59495.0,5
5350.0,25
62927.0,4
35860.0,3
35062.0,11
35028.0,5
49836.0,11
35058.0,6
35042.0,5
39512.0,7
13082.0,12
60488.0,5
9580.0,35
7081.0,60
13299.0,2
42636.0,6
57836.0,11
10343.0,17
2061.0,9
51696.0,8
5530.0,20
1050.0,110
64829.0,5
54763.0,5
9057.0,36
34535.0,4
8172.0,34
46770.0,2
51472.0,3
8063.0,30
48466.0,4
37442.0,6
59773.0,1
59785.0,1
37432.0,10
37444.0,15
41202.0,4
36443.0,6
58904.0,5
58910.0,5
58918.0,7
41413.0,2
13300.0,2
58572.0,2
45134.0,8
50833.0,1
12201.0,11
57926.0,9
57932.0,8
58172.0,9
32930.0,1
10559.0,63
53946.0,5
43658.0,10
32932.0,6
39810.0,9
28674.0,2
39816.0,11
64984.0,6
28688.0,10
37160.0,8
45195.0,4
10700.0,25
10712.0,17
37855.0,2
10704.0,19
34602.0,3
34632.0,3
34612.0,5
14678.0,2
34628.0,5
34606.0,6
3182.0,11
8384.0,30
45172.0,4
4368.0,22
42296.0,3
53934.0,2
13291.0,4
50967.0,5
34814.0,4
59148.0,2
49664.0,60
41322.0,9
6227.0,18
46651.0,4
40005.0,45
59038.0,6
59044.0,2
3030.0,46
6681.0,23
62251.0,5
37604.0,6
11100.0,18
54191.0,5
8551.0,29
5966.0,32
37712.0,13
8022.0,339
35897.0,1
13292.0,2
46474.0,7
46476.0,6
8556.0,32
46282.0,10
55430.0,5
7093.0,27
53655.0,3
60618.0,6
8557.0,32
33133.0,2
40744.0,3
58762.0,8
58758.0,10
58898.0,8
35924.0,8
8096.0,40
2258.0,6
41328.0,8
41340.0,12
41354.0,6
41370.0,7
41376.0,8
41380.0,13
50777.0,26
60604.0,4
34500.0,15
4243.0,202
13293.0,3
47726.0,11
56750.0,3
12022.0,24
50432.0,1
50132.0,19
5017.0,28
18066.0,8
55358.0,5
51331.0,5
58426.0,2
49194.0,6
52455.0,2
38368.0,13
37872.0,17
40048.0,10
5973.0,31
38362.0,8
38710.0,13
38694.0,8
38726.0,5
38987.0,49
30123.0,18
51182.0,13
51470.0,16
33794.0,11
58422.0,4
33786.0,5
8008.0,539
20339.0,4
45299.0,5
57236.0,5
1488.0,8
2561.0,7
53296.0,10
29907.0,4
41644.0,7
63312.0,2
45150.0,11
45154.0,5
55458.0,6
55460.0,11
38708.0,14
34258.0,7
49814.0,7
44212.0,3
44226.0,5
10444.0,39
58091.0,6
8007.0,68
49818.0,12
11719.0,18
58578.0,2
58586.0,6
57788.0,14
4730.0,127
447.0,32
8184.0,32
25331.0,4
57200.0,12
1924.0,52
63150.0,2
9020.0,180
54658.0,5
44548.0,7
137.0,28
16751.0,4
46622.0,10
52158.0,7
52160.0,5
55208.0,6
46624.0,13
54050.0,8
44258.0,9
44274.0,5
54918.0,4
36741.0,2
41556.0,9
49778.0,7
49792.0,5
10494.0,22
10506.0,65
62983.0,8
10516.0,18
57162.0,9
18044.0,5
47557.0,1
57178.0,7
63811.0,4
17706.0,2
30296.0,16
46478.0,7
5930.0,33
41148.0,4
58764.0,7
21275.0,10
30749.0,4
12125.0,56
37874.0,15
30079.0,17
34310.0,13
40837.0,4
34848.0,7
38175.0,8
6831.0,19
42448.0,4
47156.0,3
47158.0,3
55448.0,5
38756.0,5
9028.0,41
38500.0,8
38508.0,8
49334.0,4
60849.0,1
15087.0,4
8426.0,27
27018.0,256
30404.0,19
14714.0,1
62823.0,5
8832.0,29
58772.0,6
33443.0,54
37155.0,4
45242.0,7
30316.0,17
14182.0,6
9015.0,48
5692.0,39
60534.0,8
60544.0,7
7000.0,450
8060.0,171
30433.0,18
34324.0,8
12232.0,7
6609.0,18
59424.0,6
30061.0,14
8681.0,19
61263.0,4
32039.0,4
30418.0,14
41592.0,12
30427.0,19
60410.0,4
37674.0,7
19559.0,4
30474.0,12
54350.0,6
60056.0,8
8464.0,19
40312.0,7
2086.0,233
40314.0,7
30236.0,18
12124.0,19
10261.0,84
33424.0,5
45910.0,7
30413.0,13
35956.0,8
3170.0,14
19871.0,4
10087.0,23
2029.0,2
33063.0,5
56214.0,11
11682.0,20
9966.0,36
40730.0,6
30308.0,13
33966.0,8
30469.0,19
54726.0,6
30210.0,21
30265.0,17
47688.0,6
30326.0,19
47676.0,12
30330.0,14
30382.0,19
46443.0,10
39262.0,9
28439.0,9
8899.0,292
47382.0,13
46287.0,7
42886.0,3
42902.0,5
54312.0,11
5967.0,22
9142.0,78
30193.0,19
12474.0,10
30377.0,15
30322.0,16
41076.0,7
41064.0,4
30393.0,18
1605.0,9
30029.0,27
30357.0,18
44382.0,4
59205.0,1
30045.0,20
52090.0,10
36914.0,3
36900.0,7
9990.0,119
30486.0,12
30161.0,15
36922.0,6
30024.0,26
6358.0,18
44002.0,10
30006.0,124
30001.0,104
43998.0,5
13294.0,2
41274.0,14
30148.0,12
53196.0,4
53188.0,12
53214.0,2
30160.0,19
53200.0,17
30195.0,18
30091.0,20
46402.0,88
46422.0,7
56882.0,4
48950.0,9
34714.0,6
45010.0,6
51010.0,7
56704.0,7
34326.0,7
41486.0,10
54844.0,10
47918.0,13
46568.0,5
44148.0,3
52260.0,3
60690.0,10
39606.0,10
48966.0,14
51892.0,4
39630.0,13
44144.0,7
44160.0,6
32795.0,11
38794.0,5
38768.0,10
38780.0,11
28080.0,121
37474.0,7
37470.0,10
35850.0,3
52076.0,12
60562.0,4
60568.0,10
52088.0,10
51524.0,18
51514.0,4
30241.0,19
51088.0,7
30016.0,28
51100.0,7
51116.0,5
57060.0,8
12293.0,7
58944.0,6
58952.0,4
58964.0,3
34968.0,10
8146.0,30
30482.0,17
34978.0,9
55502.0,5
55510.0,7
43612.0,15
43622.0,5
5099.0,40
51007.0,69
41258.0,6
41250.0,9
54480.0,3
30239.0,14
30154.0,12
44269.0,2
30135.0,16
30408.0,18
53702.0,13
54482.0,9
56798.0,6
41272.0,10
60784.0,6
30034.0,16
13295.0,4
44306.0,10
47894.0,19
54494.0,10
9012.0,71
50262.0,8
12466.0,10
50258.0,9
43590.0,8
37832.0,7
37848.0,5
50268.0,7
30038.0,14
56792.0,8
3377.0,99
35230.0,7
44322.0,12
30280.0,13
46048.0,6
46052.0,14
44046.0,8
34754.0,6
34770.0,5
44038.0,6
46056.0,15
15035.0,4
2456.0,57
6081.0,105
52770.0,3
52774.0,8
40280.0,2
1744.0,2
37610.0,2
57892.0,8
57902.0,6
37612.0,2
37602.0,12
57912.0,17
44301.0,10
40266.0,9
35072.0,8
40256.0,5
52780.0,7
40296.0,6
40258.0,5
53696.0,3
53698.0,6
30263.0,16
40554.0,9
13286.0,2
30424.0,18
47458.0,8
47468.0,6
40540.0,10
42924.0,6
30428.0,21
30200.0,16
47478.0,10
52197.0,51
55198.0,3
47482.0,7
21838.0,9
30497.0,17
40530.0,6
53546.0,9
51324.0,5
47790.0,16
47794.0,2
28296.0,4
57530.0,4
42938.0,12
18883.0,5
57528.0,18
57532.0,5
46870.0,5
55638.0,7
55646.0,9
55654.0,11
1453.0,121
47743.0,4
36542.0,11
34044.0,2
36532.0,7
30075.0,18
46710.0,13
30073.0,17
41680.0,6
40542.0,9
53712.0,5
41706.0,13
9054.0,40
30298.0,16
60850.0,4
16624.0,2
55330.0,6
55334.0,4
60834.0,3
60858.0,7
51304.0,6
55352.0,4
53554.0,5
55706.0,7
34648.0,6
51320.0,8
30182.0,17
44672.0,6
18552.0,2
46702.0,3
41682.0,13
53706.0,9
41690.0,10
8525.0,19
40528.0,11
60856.0,7
26492.0,2
59878.0,7
42774.0,8
42790.0,8
59892.0,6
59898.0,11
48006.0,5
34178.0,8
34188.0,7
34164.0,11
30191.0,15
36876.0,9
49188.0,11
51610.0,7
36890.0,7
48012.0,18
34150.0,7
27567.0,5
49200.0,32
44656.0,6
44664.0,16
30027.0,48
46396.0,3
46408.0,4
46386.0,13
37490.0,11
36446.0,7
57564.0,5
46488.0,8
30008.0,27
36440.0,5
59130.0,9
37828.0,7
59152.0,6
49060.0,14
49070.0,4
13287.0,2
59138.0,3
37814.0,7
49076.0,2
60558.0,6
33700.0,9
38218.0,6
60566.0,7
38208.0,6
38234.0,10
52974.0,11
36596.0,11
52960.0,5
53288.0,6
48020.0,24
53310.0,7
48032.0,4
30383.0,18
53332.0,3
30173.0,17
44056.0,2
44060.0,6
41506.0,13
30133.0,14
41518.0,5
56536.0,2
45362.0,8
9201.0,119
37462.0,14
45352.0,8
56548.0,3
30067.0,17
52906.0,8
52890.0,13
48664.0,6
3308.0,20
52914.0,3
30222.0,30
40163.0,2
48710.0,2
53270.0,5
48674.0,4
7108.0,19
64019.0,4
57420.0,3
32805.0,10
52844.0,5
57424.0,6
47934.0,8
57438.0,8
48698.0,4
53284.0,5
57519.0,4
53290.0,7
30317.0,13
30369.0,16
52406.0,13
12207.0,17
52416.0,8
10255.0,111
52432.0,7
56686.0,5
56702.0,6
36248.0,4
39788.0,3
36258.0,5
13288.0,2
30251.0,16
39800.0,6
42564.0,7
44311.0,3
42580.0,6
4489.0,33
54362.0,6
54348.0,7
47472.0,5
10025.0,34
54890.0,8
54352.0,10
54904.0,5
47492.0,7
45536.0,8
53100.0,6
50886.0,2
53098.0,1
50900.0,3
50904.0,5
50146.0,4
30437.0,18
47900.0,10
50148.0,5
42652.0,6
58896.0,4
43176.0,5
58922.0,11
42680.0,6
43758.0,6
47270.0,3
47286.0,6
3959.0,19
57146.0,4
30307.0,15
2080.0,178
30063.0,15
30190.0,19
42796.0,3
45522.0,6
8998.0,41
45510.0,7
42474.0,8
30220.0,24
55524.0,14
42476.0,5
512.0,22
39964.0,7
39978.0,6
42627.0,1
39980.0,6
34370.0,5
20144.0,2
8099.0,298
9577.0,23
60614.0,4
47152.0,5
47166.0,7
60630.0,2
60638.0,4
34364.0,5
35486.0,6
48524.0,9
30483.0,17
53220.0,7
30440.0,12
54066.0,6
30346.0,16
30487.0,13
30478.0,13
36602.0,4
36606.0,7
3629.0,117
53232.0,5
30046.0,20
30130.0,21
53242.0,4
30436.0,20
36622.0,5
54976.0,6
58768.0,12
50566.0,4
58778.0,8
58776.0,14
30037.0,19
36624.0,4
50576.0,5
50582.0,9
41896.0,8
41886.0,6
12101.0,14
43540.0,5
43524.0,3
41912.0,3
41918.0,9
8818.0,19
20120.0,6
58794.0,14
43520.0,1
49690.0,12
49706.0,5
49714.0,10
55512.0,2
30175.0,17
30315.0,15
39884.0,7
26007.0,5
39410.0,3
35638.0,3
48408.0,12
39396.0,4
51855.0,1
